element,position,multiplier,is_captain,is_vice_captain
28,1,1,False,False
195,2,1,False,False
519,3,1,False,False
36,4,1,False,False
373,5,1,False,False
599,6,1,False,False
308,7,1,False,True
19,8,1,False,False
119,9,1,False,False
211,10,1,False,False
355,11,2,True,False
263,12,0,False,False
131,13,0,False,False
602,14,0,False,False
52,15,0,False,False
