element,position,multiplier,is_captain,is_vice_captain
101,1,1,False,False
321,2,1,False,False
506,3,1,False,False
508,4,1,False,False
516,5,1,False,False
504,6,1,False,False
43,7,1,False,False
526,8,1,False,False
117,9,2,True,False
60,10,1,False,False
326,11,1,False,True
614,12,0,False,False
447,13,0,False,False
36,14,0,False,False
528,15,0,False,False
