element,position,multiplier,is_captain,is_vice_captain
409,1,1,False,False
20,2,1,False,False
311,3,1,False,False
419,4,1,False,False
178,5,1,False,False
516,6,1,False,False
308,7,2,False,True
526,8,1,False,False
412,9,1,False,False
19,10,1,False,False
293,11,1,False,False
524,12,0,False,False
355,13,0,True,False
36,14,0,False,False
490,15,0,False,False
