element,position,multiplier,is_captain,is_vice_captain
524,1,1,False,False
20,2,1,False,False
369,3,1,False,False
313,4,1,False,False
14,5,1,False,False
134,6,1,False,False
43,7,1,False,False
19,8,1,False,True
355,9,1,False,False
60,10,1,False,False
85,11,2,True,False
352,12,0,False,False
532,13,0,False,False
362,14,0,False,False
473,15,0,False,False
