element,position,multiplier,is_captain,is_vice_captain
352,1,1,False,False
511,2,1,False,False
20,3,1,False,True
197,4,1,False,False
36,5,1,False,False
308,6,1,False,False
143,7,1,False,False
599,8,1,False,False
108,9,1,False,False
355,10,2,True,False
343,11,1,False,False
524,12,0,False,False
203,13,0,False,False
19,14,0,False,False
287,15,0,False,False
