element,position,multiplier,is_captain,is_vice_captain
409,1,1,False,False
131,2,1,False,False
298,3,1,False,False
430,4,1,False,False
303,5,1,False,False
353,6,1,False,False
19,7,1,False,False
509,8,1,False,False
349,9,1,False,True
60,10,1,False,False
355,11,3,True,False
524,12,0,False,False
316,13,0,False,False
506,14,0,False,False
135,15,0,False,False
