element,position,multiplier,is_captain,is_vice_captain
524,1,1,False,False
5,2,1,False,False
506,3,1,False,False
203,4,1,False,False
150,5,1,False,False
19,6,1,False,False
14,7,1,False,False
43,8,1,False,False
526,9,1,False,True
343,10,1,False,False
60,11,2,True,False
409,12,0,False,False
85,13,0,False,False
260,14,0,False,False
516,15,0,False,False
