element,position,multiplier,is_captain,is_vice_captain
524,1,1,False,False
5,2,1,False,False
506,3,1,False,False
430,4,1,False,False
419,5,1,False,False
516,6,1,False,True
308,7,2,True,False
19,8,1,False,False
13,9,1,False,False
60,10,1,False,False
343,11,1,False,False
145,12,0,False,False
526,13,0,False,False
43,14,0,False,False
36,15,0,False,False
